##################################################;;;;;;;;;;;;;;x,,,,,,,,
# DvD FanFork Localization;;;;;;;;;;;;;;x,,,,,,,,
##################################################;;;;;;;;;;;;;;x,,,,,,,,
### TEMPLATE #####  Venice Expansion (J Master) #####;;;;;;;;;;;;;;x,,,,,,,,
#####lessons_of_the_german_revolution;Lessons from the German Revolution;;;;;;;;;;;;;
#####lessons_of_the_german_revolution_desc;The German Revolution was a event that took place in Frankfurt in the late 18th Century that had been utterly crushed after several catastrophic failures from its leadership. As such, Liberalism has never been seen as important as it was in OTL and unless another revolution were to occur it may never be.;;;;;;;;;;;;;
#####500000.T;Venice wants to buy Durrës;;;;;;;;;;;;x
#####500000.D;The city of Durrës has a history of Venetian control. Interspersed with Serbian, Epirote, Anjou and Albanian control, Venice controled the city. Gained after the Fourth Crusade, but lost soon after. In 1392 the city was recaptured and only being lost in 1501 when the expanding Ottomans conquered the city. With the Ottomans gone, Venice is now looking to regain the city. Whilst we do need the money, it is clear that the loss of our major port would mean the influence of Venice upon our country would become even more massive. Were we to accept, soon, we will loose our independence all together.;;;;;;;;;;;x
#####500000.A;It would be useless to refuse;;;;;;;;;;;x
#####500000.B;Come and take it!;;;;;;;;;;;x
#####KMT_absolute_monarchy;Second Chinese Empire;;;;;;;;;;;;;x,,,,,,,,
#####TRN;Opstalia;;;;;;;;;;;;;;;;;;;;;;;;;
####################################################################################################### BELOW THIS LINE #########################################################################################################;;;;;;;;;;;;;;x,,,,,,,,
war_justification_blocked;Manual Justification Blocked;;;;;;;;;;;;;x,,,,,,,,
war_justification_blocked_desc;§RThis country is stuck in a geopolitical circumstance where there is a status quo that prevents random wars. Wait for future events to unlock manual justification!§W;;;;;;;;;;;;;x,,,,,,,,
landlocked_nation;Landlocked Nation;;;;;;;;;;;;;x,,,,,,,,
landlocked_nation_desc;§RThis country has no access to the oceans and thus has dramatically higher import costs alongside a complete lack of immigration.§W;;;;;;;;;;;;;x,,,,,,,,
the_fugger_fund_title;Partner with the Fuggers;;;;;;;;;;;;;x,,,,,,,, 
the_fugger_fund_desc;The Fuggers are a Danubian banking clan of enormous power who built their fortune on copper monopolies and the Tyrolean gold mines. Later generations used these funds to enter the banking business, eclipsing the Medicis in the 16th century. Since then they have become the go-to lender in Germany. The Fuggers have long been involved in the slave trade, helping Scandinavian and German merchants break the Hansa's Baltic stranglehold. Eventually the Fuggers became princes of the Empire. In short, the Fuggers are wealth itself. We need capital to start up our heavy industries, and the Fuggers are eager to expand into such businesses. With the right incentives - including non-competitive contracts to establish arms factories - the Fuggers can put their money towards building a stronger Germany. Perhaps this style of private-public industrial partnerships will become institutionalized...;;;;;;;;;;;;;x,,,,,,,,
Karnegove_works;The Karnegove Works;;;;;;;;;;;;;
hurricane_devastation;Hurricane Devastation;;;;;;;;;;;;;x,,,,,,,,
##### Chancy ####;;;;;;;;;;;;;;x,,,,,,,,
DUAF1.T;The Binioù;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
NRUS11.T;Defeat in the Votyak War;;;;;;;;;;;;x,,,,,,,,
NRUS11.D;As the Udmurts have secured their territory and defeated the platoons sent to defeat them, the Novgorodian Republic has been forced to recognize their independence to avoid any more financial losses. The defeat in the Votyak War proves the disastrous condition of the Novgorodian army and the administrative chaos of the confederation, which couldn't resist the uprising of mere disgruntled peasants. Valuable territory has been lost and communication with the Ural territories has become more difficult, as Novgorodians envoys and merchants must circumvent Udmurt territory to avoid customs or harassment.;;;;;;;;;;;;x,,,,,,,,
NRUS11.A;What has happened to us...;;;;;;;;;;;;x,,,,,,,,
NRUS12.T;Victory in the Votyak war!;;;;;;;;;;;;x,,,,,,,,
NRUS12.D;The Udmurts have been vanquished and their territory has been reintegrated into the republic. The end of the Votyak War proved that Novgorod still has an army capable of ensuring control of the confederation's territory, although many still doubt the capability of its leaders in the case of an actual conflict. The exile of Yevgeny Blinov and the closure of his publishing house has radicalised the few Uralic intellectuals, which along with rogue chieftains continued to stir unrest in the region long after the end of the uprising.;;;;;;;;;;;;x,,,,,,,,
NRUS12.A;Nonetheless, it’s a victory!;;;;;;;;;;;;x,,,,,,,,
NRUS13.T;Fate of Vyatka;;;;;;;;;;;;x,,,,,,,,
NRUS13.D;Novgorod must decide what to do with Vyatka. The Vyatkan Veche has been replaced by a military authority, people flee westward and the economy is in shambles. Routes towards Siberia move northwards outside the territory of the Republic, the Vyatka river is too dangerous to navigate and the ironworks facilities are either in Udmurt territory or are being dismantled to be rebuilt in the Urals, where now they are more profitable. Two options are proposed: Vyatka would be reorganised under a military government becoming a stronghold against the attacks coming from the Tatars and the Uralic tribes or the Vyatkan Veche would be restored as before.;;;;;;;;;;;;x,,,,,,,,
NRUS13.A;The military takes control;;;;;;;;;;;;x,,,,,,,
NRUS13.B;The Republic is restored!;;;;;;;;;;;;x,,,,,,,
NRUS14.T;Fate of Vyatka!;;;;;;;;;;;;x,,,,,,,,
NRUS14.D;Novgorod must decide what to do with Vyatka. The Vyatkan Veche has been replaced by a military authority, people flee westward and the economy is in shambles. Routes towards Siberia move northwards outside the territory of the Republic, the Vyatka river is too dangerous to navigate and the ironworks facilities are either in Udmurt territory or are being dismantled to be rebuilt in the Urals, where now they are more profitable. Two options are proposed: Vyatka would be reorganised under a military government becoming a stronghold against the attacks coming from the Tatars and the Uralic tribes or the Vyatkan Veche would be restored as before.;;;;;;;;;;;;x,,,,,,,,
NRUS14.A;The military takes control;;;;;;;;;;;;x,,,,,,,,
NRUS14.B;The Veche is restored!;;;;;;;;;;;;x,,,,,,,,
NRUS15.T;Administering Vyatka;;;;;;;;;;;;x,,,,,,,,
NRUS15.D;Vyatka could not resist the decline brought by the Udmurt war, and has petitioned for further integration with the Republic because of the accumulated debt and the financial losses of the war.;;;;;;;;;;;;x,,,,,,,,
NRUS15.A;We welcome them!;;;;;;;;;;;;x,,,,,,,,
NRUS16.T;The Wanderer's Handbook;;;;;;;;;;;;x,,,,,,,,
NRUS16.D;”I went silent as this nobleman praised the institution of serfdom and the lack of worries the serfs enjoy. ‘The serf is the happiest man in Russia’ he told me. But I thought, as they do not feel worries, they can not possess families, feel affection, happiness or grasp other moral sentiments. They possess nothing, not even their life, and thus any of the natural rights that were unearthed after centuries of despotism by our philosophers” \n \n The son of a Novgorodian merchant in the Russian quarter of Copenhagen, Leonid Vorontsov, has published in Copenhagen a fictionalised voyage diary of a trip from Nyenschantz to Vologda based on his own first visit to his motherland, describing the inhuman living conditions of the Russian serfs. His work widely translated has also started again the debate on serfdom in Novgorod.;;;;;;;;;;;;x,,,,,,,,
NRUS16.A;At least this book is only sold abroad!;;;;;;;;;;;;x,,,,,,,,
NRUS17.T;The Serfdom debate;;;;;;;;;;;;x,,,,,,,,
NRUS17.D;Novgorod is a collection of different political entities that have different legislations, especially regarding serfdom. Some countries or regions don't have it, like Yugra or the Pomor lands. Some have normal serfdom, like Novgorod’s core territory, and some have a very conservative and harsh serfdom similar to the southern princedoms, like Galich and Beloozero. There has been no major evolution in serfdom legislation for at least fifty years, but the percentage of serfs has been steadily increasing, as is the number of escapees to free territories.The debate launched by Vorontsov’s book has led to the abolitionists clamoring for the Veche and Council of Lords to take a stance on the matter. The main problem comes from the stark opposition between the Council of the Lords that oppose any law proposal, and the leader of the Veche, the Posadnik, Konstantin Levashov who has decided to push for an harsher abolitionist stance.;;;;;;;;;;;;x,,,,,,,,
NRUS17.A;Let them debate!;;;;;;;;;;;;x,,,,,,,,
NRUS18.T;The first draft;;;;;;;;;;;;x,,,,,,,,
NRUS18.D;The Veche has debated for several days the idea of a unified Muzhikate Code that would make the laws of the city of Novgorod concerning serfdom effective throughout the entire Confederation. Widely seen as a compromise as it doesn’t abolish serfdom and even could restrict some freedoms enjoyed in the northern territories or volotsks, it has drawn the opposition of the Posadnik who wants the Muzhikate Code to be amended by restoring old laws, especially the tradition that allowed serfs to leave their masters on the day of Saint Yuri. Regardless of the amendment, the law will go to the Council of Lords, that will oppose any form of Muzhikate Code.;;;;;;;;;;;;x,,,,,,,,
NRUS18.A;The first draft it is;;;;;;;;;;;;x,,,,,,,,
NRUS18.B;Draft the amendment into the Code.;;;;;;;;;;;;x,,,,,,,,
NRUS19.T;The Muzhikate Code is adopted;;;;;;;;;;;;x,,,,,,,,
NRUS19.D;The Muzhikate Code proposed by the Veche has been accepted by the Council of Lords despite its members relying on serfdom for their wealth and position. Many believe this outcome to result from popular discontent towards serfdom along with the realization by some noblemen that gradual reform is better if they hope to keep power in the long run. Nonetheless, this law, while quite minor, will better the lives of the serfs in the confederation.;;;;;;;;;;;;x,,,,,,,,
NRUS19.A;A small step;;;;;;;;;;;;x,,,,,,,,
NRUS20.T;The Levashov Code is adopted;;;;;;;;;;;;x,,,,,,,,
NRUS20.D;To the surprise of many, the Muzhikate Code proposed by the Veche and amended at the demand of the Posadnik has passed through the Council of Lords. No one really knows how the game was played, or the reasons behind it, but rumours talk about how the Posadnik would have bribed and threatened the members of the Council thanks to citizen bands loyal to him. While the law will improve the status of serfs in the confederation, this move has greatly angered the boyars and the princes of Beloozero and Galich who now begin to scheme together and fragment the Republic even more.;;;;;;;;;;;;x,,,,,,,,
NRUS20.A;A victory, I guess?;;;;;;;;;;;;x,,,,,,,,
NRUS21.T;Veto from the Nobles;;;;;;;;;;;;x,,,,,,,,
NRUS21.D;While the Boyars of Novgorod do not possess a power as great as the Slazchta in the Commonwealth, the Council of Lords can veto proposals from the Veche. Unsurprisingly, the draft demanding better living conditions for the serfs has been refused. While crowds have gathered to voice their anger towards the boyars leaving the Yaroslavl palace, there isn’t much that can be done to revert their decision. Only one person can act: the prince, but many fear that his senility will lead to the same result or worse. The law can also be abandoned: abolitionism while an important political debate in Novgorod is not shared enough amongst the wealthy and educated to be worth basing a political career on it.;;;;;;;;;;;;x,,,,,,,,
NRUS21.A;Postpone any further debates;;;;;;;;;;;;x,,,,,,,,
NRUS21.B;Ask the Prince;;;;;;;;;;;;x,,,,,,,,
NRUS22.T;The refusal of the prince;;;;;;;;;;;;x,,,,,,,,
NRUS22.D;Simeon Yemin was already old when he was elected to be Prince of Novgorod. But as years go by, his role, already weak in the political circles of Novgorod, has become one of a symbolic figure that appears in front of crowds, presides over some ceremonies and signs the necessary papers from his seat in the Yaroslavl palace in the centre of the city. Many claim the old man is insane or senile, while the ones who are close to him say that it is a façade he has built over the years to be tranquil. No matter what the truth is, the Veche's representatives have regretted asking him to pass the Muzhikate Code. The Prince refused to overrule the decision of the Lords and then shouted at the Posadnik that he had interrupted his afternoon rest. With this peculiar event, the hopes of the abolitionists have been crushed.;;;;;;;;;;;;x,,,,,,,,
NRUS22.A;Damn the old man!;;;;;;;;;;;;x,,,,,,,,
NRUS23.T;The Most Glorious Code!;;;;;;;;;;;;x,,,,,,,,
NRUS23.D;Simeon Yemin was already old when he was elected to be Prince of Novgorod. But as years go by, his role, already weak in the political circles of Novgorod, has become one of a symbolic figure that appears in front of crowds, presides over some ceremonies and signs the necessary papers from his seat in the Yaroslavl palace in the centre of the city. Many claim the old man is insane or senile, while the ones who are close to him say that it is a façade he has built over the years to be tranquil. No matter what the truth is, the Veche’s representatives have been surprised by the prince after asking him to pass the Muzhikate Code. The Prince not only accepted to overrule the decision of the Lords. He promulgated the Code with the Amendment, and praised the text to be the Most Glorious Code of the Republic. The nobles heavily criticized the prince, as many saw it as another proof of his lunacy and his influenceable state.;;;;;;;;;;;;x,,,,,,,,
NRUS23.A;The old man can be useful sometimes!;;;;;;;;;;;;x,,,,,,,,
NRUS24.T;The Prince’s Code;;;;;;;;;;;;x,,,,,,,,
NRUS24.D;Simeon Yemin was already old when he was elected to be Prince of Novgorod. But as years go by, his role, already weak in the political circles of Novgorod, has become one of a symbolic figure that appears in front of crowds, presides over some ceremonies and signs the necessary papers from his seat in the Yaroslavl palace in the centre of the city. Many claim the old man is insane or senile, while the ones who are close to him say that it is a façade he has built over the years to be tranquil. No matter what the truth is, the Veche’s representatives have been surprised by the prince after asking him to pass the Muzhikate Code. The prince agreed to overrule the decision of the Lords if the text said that the law was passed on his initiative. While discontent with this state, nobles hardly could express anger as this was seen as one of the strange acts the prince performed and made him quite popular by many in the capital.;;;;;;;;;;;;x,,,,,,,,
NRUS24.A;Glory to the Prince, I guess?;;;;;;;;;;;;x,,,,,,,,
NRUS25.T;A speech at the university;;;;;;;;;;;;x,,,,,,,,
NRUS25.D;For the hundredth anniversary of the foundation of the Novgorodian University, the President of the Fur Traders Guild Artemy Trediakovsky was invited for a speech. The Fur Traders Guild has been a major philanthropic and political association involved in all kinds of cultural and economical affairs for decades. Fur trade is now only one of the many economic activities of the guild, whose main focus has become the promotion of modern industrial culture and the opening of the Republic to the West. He talked for an hour and proclaimed that the city of Novgorod was the door to the West for all of Russia and that the right path for the Republic was the "enlightening marvels along the Narva''. He condemned the "mirages of the ancient times", that only had to offer "another thousand years of toiling" for Russian peasants.;;;;;;;;;;;;x,,,,,,,,
NRUS25.A;Interesting;;;;;;;;;;;;x,,,,,,,,
NRUS26.T;Meanwhile in the Ural...;;;;;;;;;;;;x,,,,,,,,
NRUS26.D;On the other side of the country, far away from the comforts of the city, the Yugrian Confederation administers the lands of the eastern frontier. A federation of Cossack hosts, monastic communes, fortified villages and barely loyal Uralic tribes. Its only role is to protect Novgorod and its trade concerns from the raids of the Siberians. What was once was a barely cultivable territory plundered by slave raids and migrating hordes has recently started to become one of the richest territories in the Union. The Ural Mountains have become a major center of extraction for metals and coal, giving every man the opportunity to become rich if he's willing enough to toil in the mines or haul the goods to the Russian river network along dangerous routes. Most of the trade, especially fur, comes from Siberian tributaries or trade routes across the Perm pass, which is administered by the Fur Guild. This has of course caused many problems for Yugran traders, who are forced to pay a large tariff despite having moved within their own territory and often rely on contraband.;;;;;;;;;;;;x,,,,,,,,
NRUS26.A;And the problem is?;;;;;;;;;;;;x,,,,,,,,
NRUS27.T;The Guild concerns;;;;;;;;;;;;x,,,,,,,,
NRUS27.D;The Fur Trade Guild has formally petitioned the Veche to legislate on the transit of goods crossing the Urals, following a loss of income as Yugran traders use contraband to circumvent their monopoly. This demand has been met with surprisingly large opposition as hostile guilds, representatives of the Yugran territories and even members of the clergy have united against the backward proposal that would create further barriers within the union and concentrate even more power in the hands of a few merchants in the city of Novgorod. The Fur Guild which funds half the liberal associations of Novgorod find themselves having to rely on their political enemies to protect their lucrative monopoly. In the Veche three proposals emerge: the first law would confirm Guild privileges, expand the number of border patrols and enforce the tariff. The second law would create a competitive market for the Guilds and the Yugran traders. Finally, the "Laptev Amendment'', proposed by a representative from Arkhangelsk asks for the creation of a national Siberian Fur Trade Company.;;;;;;;;;;;;x,,,,,,,,
NRUS27.A;The Guild shall keep its privileges!;;;;;;;;;;;;x,,,,,,,,
NRUS27.B;Let the free market decide!;;;;;;;;;;;;x,,,,,,,,
NRUS27.C;Nationalize the fur trade!;;;;;;;;;;;;x,,,,,,,,
NRUS28.T;Monopoly confirmed by the Lords;;;;;;;;;;;;x,,,,,,,,
NRUS28.D;The Fur Trade Guild’s proposal has reached the Council of Lords, and was passed into law. Now the Guild has received the authorization to monitor the passes of the East and keep a close eye on Siberian trade. While a great move for the urban bourgeoisie of Novgorod, the law would create resentment in the East, and would provoke years of unrest and smuggling in Yugra.;;;;;;;;;;;;x,,,,,,,,
NRUS28.A;Let the furs... flow?;;;;;;;;;;;;x,,,,,,,,
NRUS29.T;Monopoly rejected by the Lords;;;;;;;;;;;;x,,,,,,,,
NRUS29.D;Surprisingly the Council of Lords has rejected the Veche proposal of confirming their monopoly and privileges. Many thought that the aristocracy would support the urban bourgeois since it would benefit them in the end, but past grudges between the two groups were too strong to overcome. It has become clear to the Veche, that Guild privileges have gone too far and that the riches of the Novgorodian eastern lands are being left unsold due to useless ancient privileges. The creation of a modern trading company, as proposed by the Laptevs, which may kickstart Novgorodian economy, gains support in the assembly despite the risk of angering one of the most powerful political groups in the republic.;;;;;;;;;;;;x,,,,,,,,
NRUS29.A;The status quo endures;;;;;;;;;;;;x,,,,,,,,
NRUS29.B;Let us petition the Prince!;;;;;;;;;;;;x,,,,,,,,
NRUS30.T;The Prince does nothing;;;;;;;;;;;;x,,,,,,,,
NRUS30.D;Years have done their work on Simeon Yumin who seems hardly fit to rule anymore. When the Veche representatives reached him, the old man refused to receive them because it would interrupt his sleeping habits, and only after one aide convinced him to host them, he decided to welcome them in his quarters. His response was as harsh as his first words had been: the amendment would not receive any support from him as he respected the traditions of Novgorod. The status quo will leave a bitter stain in Novgorodian politics as the Yugrans often continue to fight against the Guild.;;;;;;;;;;;;x,,,,,,,,
NRUS30.A;Damn the old man!;;;;;;;;;;;;x,,,,,,,,
NRUS31.T;The Prince supports the Veche;;;;;;;;;;;;x,,,,,,,,
NRUS31.D;Years have done their work on the Prince of Novgorod, but he is still involved in Novgorodian politics. Following the proposal of the Veche to create a national Siberian Fur Trade Company, the Prince would decide to pass the Laptev amendment into law. While a profitable endeavor for the Republic, this action would necessitate heavy compensation to the Fur Guild who was to be absorbed by the Company and anger the aristocracy who had been sidelined.;;;;;;;;;;;;x,,,,,,,,
NRUS31.A;Thank you, old man?;;;;;;;;;;;;x,,,,,,,,
NRUS32.T;A surprising action;;;;;;;;;;;;x,,,,,,,,
NRUS32.D;The Prince of Novgorod has been known for his erratic behaviour over the years, many seeing him either as a fool or a Machiavellian politician. His latest action confirmed the rumours of the latter as he decided not to adopt the draft of the Veche but grant the Laptev family a charter for Siberian fur trade. Many did not understand the move and thought it to be motivated by pure madness. But a year later, the Guild and the Company would merge into the Novgorodian Fur Company, hiring Yugrian traders and hunters for their endeavour.;;;;;;;;;;;;x,,,,,,,,
NRUS32.A;A great move, but was it deliberate?;;;;;;;;;;;;x,,,,,,,,
NRUS33.T;Free trade of furs;;;;;;;;;;;;x,,,,,,,,
NRUS33.D;Surprisingly, the Council of Lords has accepted the proposal of the Veche to expand the regulation of movement from the White Sea to Novgorod, de facto creating a competitive market in Siberia. The move greatly angered the Fur Guild who was nonetheless compensated for the loss of privileges, and it did not change much in the Novgorodian economy as the Guild was the main entrepreneur and still dominated the market.;;;;;;;;;;;;x,,,,,,,,
NRUS33.A;A wasted opportunity;;;;;;;;;;;;x,,,,,,,,
NRUS34.T;Refusal from the Lords;;;;;;;;;;;;x,,,,,,,,
NRUS34.D;Surprisingly, the Council of Lords has accepted the proposal of the Veche to expand the regulation of movement from the White Sea to Novgorod, which would have created a competitive market in Siberia. The only person capable of ending this deadlock is the ailing Prince of Novgorod, but members of the Veche have expressed preference to letting the status quo endure rather than having to face his unpredictable temper. The Veche could also ask the Prince for approval of a modified and moderate version of the law which also contains parts of the original Laptev Amendment.;;;;;;;;;;;;x,,,,,,,,
NRUS34.A;Leave the old man alone;;;;;;;;;;;;x,,,,,,,,
NRUS34.B;Go to the Prince!;;;;;;;;;;;;x,,,,,,,,
NRUS35.T;The Prince follows the Veche;;;;;;;;;;;;x,,,,,,,,
NRUS35.D;The prince’s involvement has resulted in the moderate version being promulgated into law. Nothing noteworthy changes in Novgorod following this legislation and the Guild and its supporters consider themselves very offended by the recent attacks. No one is happy about this arrangement, as the Guild still retains an important power in Yugra and the rest of the East.;;;;;;;;;;;;x,,,,,,,,
NRUS35.A;A waste of time and money...;;;;;;;;;;;;x,,,,,,,,
NRUS36.T;The Prince enforces status quo;;;;;;;;;;;;x,,,,,,,,
NRUS36.D;The Prince has enforced the status quo concerning the Ural passes and tariffs, angering the Yugrian traders. Moreover it has led to new expenses for border forts in the East. Nothing noteworthy changes as the independent merchants continue to struggle against the Guild which is itself angered by the attacks it suffered in the Veche.;;;;;;;;;;;;x,,,,,,,,
NRUS36.A;Unity in Novgorod is no simple task...;;;;;;;;;;;;x,,,,,,,,
NRUS37.T;The decision of the prince;;;;;;;;;;;;x,,,,,,,,
NRUS37.D;The Prince of Novgorod has been known for his erratic behaviour over the years, many seeing him either as a fool or a Machiavellian politician. His latest action confirmed the rumours of the latter as he decided not to adopt the draft of the Veche but grant the Laptev family a charter for Siberian fur trade. Many did not understand the move and thought it to be motivated by pure madness. But a year later, the Guild and the Company would merge into the Novgorodian Fur Company, hiring Yugrian traders and hunters for their endeavour.;;;;;;;;;;;;x,,,,,,,,
NRUS37.A;A surprise, but a good one!;;;;;;;;;;;;x,,,,,,,,
NRUS38.T;The Lords refuse the Company;;;;;;;;;;;;x,,,,,,,,
NRUS38.D;The Veche has asked for the creation of a Siberian fur trade company, only to have the Council of Lords reject the proposal. Debates are still going though, as Aristemy Laptev gathers several witnesses and various supporters.;;;;;;;;;;;;x,,,,,,,,
NRUS38.A;What will happen?;;;;;;;;;;;;x,,,,,,,,
NRUS39.T;The Semyonov testimony;;;;;;;;;;;;x,,,,,,,,
NRUS39.D;Aristemy Laptev has taken the opportunity brought by the ongoing debate to denounce the unlawful practices of the Fur Merchants Guild, exposing their unlawful treatment of Novgorodian citizens in the north and in Siberian lands and blaming them for the misery of these naturally rich territories. The testimony of Vasily Semyonov, a Yugrian fur trader who lost an eye following an attack by Guild agents shook the assembly to the core. In the chaos of the revelation, a group of radical representatives in the Veche has started an overall attack against Guild privileges of all kinds, asking for the abolition of many ancient rights that hamper Novgorod's ascent into modernity, or so they claim. The Veche representatives must now propose either the dissolution of all the guilds or just focus on ending the Fur Trade Guild and then pass the proposal for the Prince for approval.;;;;;;;;;;;;x,,,,,,,,
NRUS39.A;The Veche votes on the dissolution of all Guilds!;;;;;;;;;;;;x,,,,,,,,
NRUS39.B;The Veche only targets the Fur Trade Guild;;;;;;;;;;;;x,,,,,,,,
NRUS40.T;Dissolution of the Guilds;;;;;;;;;;;;x,,,,,,,,
NRUS40.D;Given the guilds' sudden infamy and the discovery of serious cases of corruption, the Prince easily accepted the Veche’s proposal and the backlash was limited. Many guilds eventually resurfaced as enterprises or associations within a solidified free market. The Novgorodian system has changed for the better according to many, and has become more western-like.;;;;;;;;;;;;x,,,,,,,,
NRUS40.A;Guilds were an hindrance to prosperity!;;;;;;;;;;;;x,,,,,,,,
NRUS41.T;The Status Quo endures;;;;;;;;;;;;x,,,,,,,,
NRUS41.D;The prince has refused to end the Guilds, claiming they were an important part of Novgorodian society that could not be liquidated. Intellectuals resent Novgorod's unwillingness to abandon what they consider its feudal roots and eastern trade remains the same.;;;;;;;;;;;;x,,,,,,,,
NRUS41.A;Well, nothing changed;;;;;;;;;;;;x,,,,,,,,
NRUS42.T;The end of the Fur Trade Guild;;;;;;;;;;;;x,,,,,,,,
NRUS42.D;The Fur Traders Guild was dissolved by the Prince following the Semyonov testimony, but it soon resurfaced under a new guise. Trans-Uralic trade ended up still heavily regulated and Novgorod-based merchants were able to keep the largest slice of the cake, leaving the Yugrian and Pomors in relative poverty. The liquidation was thus a radical move (and expensive) but it neither changed the situation for Northerners nor shook up the traditional status quo of Novgorod's trade regulations.;;;;;;;;;;;;x,,,,,,,,
NRUS42.A;Well, this backfired...;;;;;;;;;;;;x,,,,,,,,
NRUS43.T;The Prince refused!;;;;;;;;;;;;x,,,,,,,,
NRUS43.D;The Prince has refused the proposal to end the Fur Trade Guild, preserving the status quo in spite of the recent revelations. Following this action, it appeared to most people in the north and east that Novgorod had once again taken a step backward, preserving ancient institutions to keep its aristocrats happy instead of choosing the interest of the country.;;;;;;;;;;;;x,,,,,,,,
NRUS43.A;Is it that bad?;;;;;;;;;;;;x,,,,,,,,
NRUS44.T;A new proposal;;;;;;;;;;;;x,,,,,,,,
NRUS44.D;The Prince has refused the liquidation of the Guild and chose to enforce a competition regime, starting by granting a chapter to the Laptevs to create a new Fur Trade Company with a timed monopoly on Siberian and Arctic Trade. With their practises exposed in Novgorod the Guild is forced to reform and change its stances towards the Yugrians, and even start working with the Laptves. The economy of Novgorod is booming, and eventually the fur trade system becomes the basis for new enterprises in the Republic.;;;;;;;;;;;;x,,,,,,,,
NRUS44.A;A happy ending!;;;;;;;;;;;;x,,,,,,,,
NRUS45.T;The Princedom of Kondia;;;;;;;;;;;;x,,,,,,,,
NRUS45.D;Novgorod maintained control of the lower Ob river valley (also known as Kantekia) with the support of various Khanty and Mansi tribes hostile to the Sibir Khanate. While the southern tribes were under the control of the Yugrian Confederation, tasked with the protection of the Urals from Siberian raids, the northern tribes recognised the authority of a Prince, who had direct contact with a Novgorodian military governor. The Prince of Kondia (from the name of an Ob tributary) collected the yasak from the local Khanty-Mansi tribes, including some from the Siberian wilderness. By taking advantage of a period of political distress, the Prince of Kondia has become even more politically relevant. Some tribes in the south and the east have also gathered under his protection, defying their old Tatar or Cossack masters. The Princedom of Kondia is now, de facto, a vassal state of the Novgorodian Confederation and not a mere tribal institution to collect taxes.;;;;;;;;;;;;x,,,,,,,,
NRUS45.A;A worrying development;;;;;;;;;;;;x,,,,,,,,
NRUS46.T;The Princedom of Kondia;;;;;;;;;;;;x,,,,,,,,
NRUS46.D;We are forced to give lands to the Prince of Kondia;;;;;;;;;;;;x,,,,,,,,
NRUS46.A;Okay;;;;;;;;;;;;x,,,,,,,,
NRUS47.T;The Pomors;;;;;;;;;;;;x,,,,,,,,
NRUS47.D;For a long time, the inhabitants of the Russian Far North have met and mixed with Uralic people, Southerners fleeing war and serfdom, Cossacks and Tatars searching for new homelands, sects and monks looking for isolation and many adventurers willing to risk their lives in the Arctic Sea. Thanks to this varied influx of cultures and the proximity to the sea, the "Pomors'' have distinctive traditions and customs that make them unlike any other Russian community. Most of them are Povolniks, people who are not bound by constant obligations with any guild, princedom, monastery or boyar. The main center of Pomor culture is the port of Arkhangelsk. A group of Pomor intellectuals and merchants, including representatives from communities in Scandinavian territory have recently created the Saint Michael Brotherhood to further Pomor culture, economical and political interests. The organisation creates problems in Finnmark, as its local chapters alarm Scandinavian officials who are concerned about a growing Russian presence and influence in the area, but they also generate wealth.;;;;;;;;;;;;x,,,,,,,,
NRUS47.A;Restrict the movement;;;;;;;;;;;;x,,,,,,,,
NRUS47.B;Accept their benefits and leave them alone;;;;;;;;;;;;x,,,,,,,,
NRUS48.T;Developments in the North;;;;;;;;;;;;x,,,,,,,,
NRUS48.D;Recent events in Novgorod have started to strain the relationship between the Volosts in the North and the capital. Unlike Vyatka or Yugra, the popular assemblies of these territories are supervised by a governor sent from the capital. The locals have created a ‘Seven Volost Assembly’ gathered in Veliky Ustyug, under the auspices of salt and iron magnate Maksim Rogovich-Strogonov. They have formed a new entity under the name ‘Permyak Federation’, taking inspiration from ancient Great Perm and acknowledging Komi-Russian intermingling. Rogovich-Strogonov's immense influence in Novgorodian politics forced the recognition of his autonomous fief, of which he was chosen as the first Posadnik. Meanwhile in the farthest north, the Volost of Pustozersk refused integration into the Permyak Federation. This region is dotted with isolated orthodox monasteries, acting as intermediaries between the Pomor merchants and the Nenets tribes. From the chapter of Pustozersk, Archimandrite Tikhon gained the prerogatives of the former governor in Zapolyarnia.;;;;;;;;;;;;x,,,,,,,,
NRUS48.A;Two new states in the Confederation;;;;;;;;;;;;x,,,,,,,,
NRUS49.T;The Pomor Question;;;;;;;;;;;;x,,,,,,,,
NRUS49.D;The Pomors have reached a point of no return regarding their relationship with Veliky Novgorod. After centuries of obedience and service, the people of the Russian Far North have decided to organise into an autonomous political entity within the Novgorodian confederation. No longer shall governors and city boyars hinder the decisions of the free Pomor people. This has been a painful decision, but following the birth of numerous Pomor cultural associations and their meddling with the politics of Arkhangelsk it had become clear that Pomor separatism was gaining the upper hand in the region. Secession talks are still frowned upon, but this separation will leave an ugly scar regardless. The prince of Novgorod can decide to nominate a prince when he promulgates the Founding Charter of the new state or let the Pomors govern themselves with fully democratic institutions like Vyatka and Yugra.;;;;;;;;;;;;x,,,,,,,,
NRUS49.A;Nominate a prince;;;;;;;;;;;;x,,,,,,,,
NRUS49.B;Let them rule themselves;;;;;;;;;;;;x,,,,,,,,
NRUS50.T;Scandinavian attack;;;;;;;;;;;;x,,,,,,,,
